,User,Level1_Baseline_RT,Level1_Baseline_TTL,Level2_Baseline_RT,Level2_Baseline_TTL,Level3_Baseline_RT,Level3_Baseline_TTL,Level4_Baseline_RT,Level4_Baseline_TTL,Inhibition_1_RI_RT,Inhibition_1_RI_False_Alarms,Inhibition_2_RI_RT,Inhibition_2_RI_False_Alarms,Inhibition_3_RI_RT,Inhibition_3_RI_False_Alarms,Inhibition_4_RI_RT,Inhibition_4_RI_False_Alarms,Inhibition_5a_RI_RT,Inhibition_5a_RI_False_Alarms,Inhibition_6a_RI_RT,Inhibition_6a_RI_False_Alarms,Inhibition_7a_RI_RT,Inhibition_7a_RI_False_Alarms,Inhibition_8a_RI_RT,Inhibition_8a_RI_False_Alarms,Shifting_1_Shifting_Congruent_RT,Shifting_1_Shifting_Congruent_Accuracy,Shifting_1_Shifting_Congruent_FA,Shifting_1_Shifting_Incongruent_RT,Shifting_1_Shifting_Incongruent_Accuracy,Shifting_1_Shifting_Incongruent_FA,Shifting_1_Total_Errors,Shifting_2_Shifting_Congruent_RT,Shifting_2_Shifting_Congruent_Accuracy,Shifting_2_Shifting_Congruent_FA,Shifting_2_Shifting_Incongruent_RT,Shifting_2_Shifting_Incongruent_Accuracy,Shifting_2_Shifting_Incongruent_FA,Shifting_2_Total_Errors,Shifting_3_Shifting_Congruent_RT,Shifting_3_Shifting_Congruent_Accuracy,Shifting_3_Shifting_Congruent_FA,Shifting_3_Shifting_Incongruent_RT,Shifting_3_Shifting_Incongruent_Accuracy,Shifting_3_Shifting_Incongruent_FA,Shifting_3_Total_Errors,Shifting_4_Shifting_Congruent_RT,Shifting_4_Shifting_Congruent_Accuracy,Shifting_4_Shifting_Congruent_FA,Shifting_4_Shifting_Incongruent_RT,Shifting_4_Shifting_Incongruent_Accuracy,Shifting_4_Shifting_Incongruent_FA,Shifting_4_Total_Errors,Shifting_5_Shifting_Congruent_RT,Shifting_5_Shifting_Congruent_Accuracy,Shifting_5_Shifting_Congruent_FA,Shifting_5_Shifting_Incongruent_RT,Shifting_5_Shifting_Incongruent_Accuracy,Shifting_5_Shifting_Incongruent_FA,Shifting_5_Total_Errors,Shifting_6_Shifting_Congruent_RT,Shifting_6_Shifting_Congruent_Accuracy,Shifting_6_Shifting_Congruent_FA,Shifting_6_Shifting_Incongruent_RT,Shifting_6_Shifting_Incongruent_Accuracy,Shifting_6_Shifting_Incongruent_FA,Shifting_6_Total_Errors,Shifting_7_Shifting_Congruent_RT,Shifting_7_Shifting_Congruent_Accuracy,Shifting_7_Shifting_Congruent_FA,Shifting_7_Shifting_Incongruent_RT,Shifting_7_Shifting_Incongruent_Accuracy,Shifting_7_Shifting_Incongruent_FA,Shifting_7_Total_Errors,Shifting_8_Shifting_Congruent_RT,Shifting_8_Shifting_Congruent_Accuracy,Shifting_8_Shifting_Congruent_FA,Shifting_8_Shifting_Incongruent_RT,Shifting_8_Shifting_Incongruent_Accuracy,Shifting_8_Shifting_Incongruent_FA,Shifting_8_Total_Errors,Inversion_1_CogInhib_Incongruent_Accuracy,Inversion_1_CogInhib_Incongruent_RT,Inversion_1_Conflict_Resolution_Accuracy,Inversion_1_Conflict_Resolution_RT,Inversion_2_CogInhib_Incongruent_Accuracy,Inversion_2_CogInhib_Incongruent_RT,Inversion_2_Conflict_Resolution_Accuracy,Inversion_2_Conflict_Resolution_RT,Inversion_3_CogInhib_Incongruent_Accuracy,Inversion_3_CogInhib_Incongruent_RT,Inversion_3_Conflict_Resolution_Accuracy,Inversion_3_Conflict_Resolution_RT,Inversion_4_CogInhib_Incongruent_Accuracy,Inversion_4_CogInhib_Incongruent_RT,Inversion_4_Conflict_Resolution_Accuracy,Inversion_4_Conflict_Resolution_RT,Inversion_Alt_1_CogInhib_Incongruent_Accuracy,Inversion_Alt_1_CogInhib_Incongruent_RT,Inversion_Alt_1_Conflict_Resolution_Accuracy,Inversion_Alt_1_Conflict_Resolution_RT,Inversion_5_CogInhib_Incongruent_Accuracy,Inversion_5_CogInhib_Incongruent_RT,Inversion_5_Conflict_Resolution_Accuracy,Inversion_5_Conflict_Resolution_RT,Inversion_6_CogInhib_Incongruent_Accuracy,Inversion_6_CogInhib_Incongruent_RT,Inversion_6_Conflict_Resolution_Accuracy,Inversion_6_Conflict_Resolution_RT,Inversion_7_CogInhib_Incongruent_Accuracy,Inversion_7_CogInhib_Incongruent_RT,Inversion_7_Conflict_Resolution_Accuracy,Inversion_7_Conflict_Resolution_RT,Inversion_8_CogInhib_Incongruent_Accuracy,Inversion_8_CogInhib_Incongruent_RT,Inversion_8_Conflict_Resolution_Accuracy,Inversion_8_Conflict_Resolution_RT,Memory_a_WM_Hits,Memory_a_WM_FA,Memory_a_WM_PR,Memory_a_Min_moves_exit,Memory_a_n_Attempts,Memory_a_WM_Return_Efficiency,Memory_b_WM_Hits,Memory_b_WM_FA,Memory_b_WM_PR,Memory_b_Min_moves_exit,Memory_b_n_Attempts,Memory_b_WM_Return_Efficiency,Memory_c_WM_Hits,Memory_c_WM_FA,Memory_c_WM_PR,Memory_c_Min_moves_exit,Memory_c_n_Attempts,Memory_c_WM_Return_Efficiency,Memory_d_WM_Hits,Memory_d_WM_FA,Memory_d_WM_PR,Memory_d_Min_moves_exit,Memory_d_n_Attempts,Memory_d_WM_Return_Efficiency,Memory_e_WM_Hits,Memory_e_WM_FA,Memory_e_WM_PR,Memory_e_Min_moves_exit,Memory_e_n_Attempts,Memory_e_WM_Return_Efficiency,Memory_f_WM_Hits,Memory_f_WM_FA,Memory_f_WM_PR,Memory_f_Min_moves_exit,Memory_f_n_Attempts,Memory_f_WM_Return_Efficiency,Memory_fg_WM_Hits,Memory_fg_WM_FA,Memory_fg_WM_PR,Memory_fg_Min_moves_exit,Memory_fg_n_Attempts,Memory_fg_WM_Return_Efficiency,Memory_g_WM_Hits,Memory_g_WM_FA,Memory_g_WM_PR,Memory_g_Min_moves_exit,Memory_g_n_Attempts,Memory_g_WM_Return_Efficiency
76,477,0.7610000669956207,1.5220001339912415,0.34599999338388443,0.6919999867677689,0.33620004653930663,1.6810002326965332,0.2862000107765198,1.4310000538825989,0.44133331378300983,0.0,0.334333340326945,0.0,0.4803333282470703,12.5,0.439090911637653,0.0,0.49800000339746475,0.0,0.42524997889995575,0.0,0.3700000178068876,11.11111111111111,0.38500001349232416,8.695652173913043,0.46300002187490463,1.0,0.0,0.46000000337759656,1.0,0.0,0.0,1.7459984123706818,1.0,0.0,0.18300002813339233,1.0,0.0,0.0,0.4025000035762787,1.0,0.0,0.5437500104308128,1.0,0.0,0.0,0.3268846075695295,0.9230769230769231,0.0,0.4220799700915813,0.6,4.0,4.0,0.48149998113512993,0.9166666666666666,0.0,0.5136153846979141,0.6923076923076923,3.0,3.0,0.5078000009059906,1.0,0.0,0.4937499724328518,1.0,0.0,0.0,0.34911110086573494,0.6111111111111112,0.0,0.36914285325578283,0.7142857142857143,2.0,2.0,0.349200002849102,0.6,0.0,0.575199979543686,1.0,0.0,0.0,1.0,1.728999376296997,0.0,0.0,1.0,1.1954998672008514,0.0,0.0,1.0,0.8539999723434448,0.0,0.0,1.0,1.0149998863538106,0.0,0.0,0.0,1.8274992108345032,0.5,1.0477499440312386,1.0,1.3019998371601105,0.0,0.0,1.0,0.7511427998542786,0.0,0.0,0.9,0.665700015425682,0.0,0.0,0.7692307692307693,0.6514615485301385,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.5,0.25,2.25,4.0,2.0,0.36363636363636365,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.42857142857142855,0.5714285714285714,7.0,1.0,0.7
77,478,0.913087397813797,1.826174795627594,0.8601899892091751,1.7203799784183502,0.6043320238590241,3.0216601192951202,0.6767539858818055,3.383769929409027,0.9182033538818359,0.0,0.8000366787115732,0.0,1.01679660876592,22.22222222222222,0.7780281630429354,0.0,0.9092362523078918,11.11111111111111,0.8923649907112121,18.181818181818183,0.739504411816597,11.11111111111111,0.7063700150359761,19.230769230769234,0.9908624589443207,1.0,0.0,0.8331249554951986,1.0,0.0,0.0,0.7589024603366852,1.0,0.0,0.7328999638557434,1.0,0.0,0.0,0.5403775572776794,1.0,0.0,0.93532495200634,1.0,0.0,0.0,0.757077780034807,1.0,0.0,0.6932408412297567,1.0,0.0,0.0,0.7863663597540422,0.9090909090909091,0.0,0.7740349918603897,0.875,1.0,1.0,0.9522275229295095,1.0,0.0,1.2225022779570685,0.8888888888888888,1.0,1.0,0.7880775289876121,0.5714285714285714,0.0,0.9165430665016174,1.0,0.0,0.0,0.6735295156637827,0.5714285714285714,0.0,0.8203663500872526,0.9090909090909091,1.0,1.0,0.6666666666666666,0.9169717033704122,0.0,0.0,1.0,1.1875123381614685,0.0,0.0,1.0,0.9010600447654724,0.0,0.0,0.75,1.0192388445138931,0.0,0.0,0.0,1.4972723722457886,1.0,0.9676899313926697,1.0,2.323572099208832,0.0,0.0,0.875,1.0563462749123573,0.0,0.0,0.8181818181818182,0.9968327338045294,0.0,0.0,0.9090909090909091,1.058269972150976,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875
78,479,0.6438149809837341,1.2876299619674683,0.5504774898290634,1.1009549796581268,0.3949859827756882,1.9749299138784409,0.2844700038433075,1.4223500192165375,0.7271883090337118,11.11111111111111,0.5769455797142453,20.0,0.542691727479299,12.5,0.47579453750090167,0.0,0.5290075019001961,0.0,0.3990274891257286,14.285714285714285,0.3329631444066763,20.0,0.4487236358902671,15.384615384615385,0.6235833168029785,1.0,0.0,0.35803124122321606,0.75,1.0,1.0,0.4646425172686577,1.0,0.0,0.37031251192092896,1.0,0.0,0.0,0.32155250012874603,1.0,0.0,0.6196436285972595,1.0,0.0,0.0,0.5117549955844879,1.0,0.0,0.51725558605459,0.7777777777777778,0.0,0.0,0.5072830259799957,1.0,0.0,0.5735435741288322,1.0,0.0,0.0,0.5388720035552979,1.0,0.0,0.5507293939590454,1.0,0.0,0.0,0.5192212341353297,0.5625,0.0,0.6376989722251892,1.0,0.0,0.0,0.46345898509025574,0.6,0.0,0.5208060085773468,1.0,0.0,0.0,0.6666666666666666,1.9146151940027873,0.0,0.0,1.0,1.0487975478172302,0.0,0.0,0.75,0.6919274926185608,0.0,0.0,0.8,1.1079060584306717,0.0,0.0,0.0,1.1222749948501587,0.5,0.5770024955272675,1.0,1.2315512001514435,0.0,0.0,1.0,0.7699185354369027,0.0,0.0,0.9,0.758984050154686,0.0,0.0,0.8461538461538461,0.8286969432464013,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,5.75,0.75,5.0,4.0,4.0,0.15384615384615385,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.6666666666666666,6.0,1.0,0.75,1.0,0.0,1.0,6.0,1.0,1.0,1.2857142857142858,0.14285714285714285,1.1428571428571428,7.0,1.0,0.7,1.0,0.2857142857142857,0.7142857142857143,7.0,1.0,0.7777777777777778
79,480,0.5143924951553345,1.028784990310669,0.399587444961071,0.799174889922142,0.2921129912137985,1.4605649560689926,0.28349498808383944,1.417474940419197,0.4608016610145569,0.0,0.6407833248376846,0.0,0.43185335397720337,0.0,0.35447455129840155,14.285714285714285,0.44110750406980515,0.0,0.4337400011718273,0.0,0.3665674962103367,11.11111111111111,0.34095909378745337,4.545454545454546,0.5433700283368429,1.0,0.0,0.5876700170338154,0.75,1.0,1.0,0.5936950743198395,1.0,0.0,0.3654250055551529,1.0,0.0,0.0,0.557420035203298,1.0,0.0,0.7108580082654953,0.8,0.0,0.0,0.4388835161924362,1.0,0.0,0.6093549850795951,0.8571428571428571,0.0,0.0,0.422556009888649,1.0,0.0,0.4782785730702536,1.0,0.0,0.0,0.5642269909381866,1.0,0.0,0.4805643893778324,1.0,0.0,0.0,0.4072121466909136,0.5714285714285714,0.0,0.4177680015563965,1.0,0.0,0.0,0.35864149034023285,0.6,0.0,0.476094001531601,1.0,0.0,0.0,1.0,0.7808225750923157,0.0,0.0,1.0,0.4291974604129791,0.0,0.0,1.0,0.593917578458786,0.0,0.0,1.0,0.5230717162291209,0.0,0.0,0.0,0.822969913482666,1.0,1.2802600860595703,1.0,0.5492787733674049,0.0,0.0,1.0,0.5313485647950854,0.0,0.0,1.0,0.46688687056303024,0.0,0.0,0.9230769230769231,0.5251254118405856,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.0,1.0,7.0,1.0,1.0
80,481,0.7100876569747925,1.420175313949585,0.34282999113202095,0.6856599822640419,0.43716396689414977,2.185819834470749,0.36782502830028535,1.8391251415014267,0.5296883384386698,0.0,0.36944496631622314,0.0,0.5715316633383433,0.0,0.47436228123578156,14.285714285714285,0.5304399977127711,9.090909090909092,1.2077936828136444,0.0,0.38297250121831894,11.11111111111111,0.43664045902815735,12.5,0.6111449599266052,1.0,0.0,0.5452267229557037,1.0,0.0,0.0,0.4604950025677681,1.0,0.0,0.17547500133514404,1.0,0.0,0.0,0.648465022444725,1.0,0.0,0.8687675669789314,1.0,0.0,0.0,0.40088136511092837,0.9090909090909091,0.0,0.5259737931191921,0.875,0.0,0.0,1.0159039989113807,1.0,0.0,0.7681335253374917,1.0,0.0,0.0,0.726724271263395,0.8571428571428571,0.0,0.5657561404837502,0.8888888888888888,1.0,1.0,0.41149583210547763,0.5,0.0,0.44378997882207233,0.8333333333333334,1.0,1.0,0.35497457596162957,0.5,0.0,0.4958416521549225,0.8333333333333334,1.0,1.0,1.0,0.7214200794696808,0.0,0.0,1.0,0.5427649319171906,0.0,0.0,0.75,0.6240037493407726,0.0,0.0,1.0,0.8307665785153707,0.0,0.0,0.0,0.5663249492645264,1.0,0.8501448631286621,1.0,0.83657006919384,0.0,0.0,1.0,0.6740071560655322,0.0,0.0,1.0,0.5586118511855602,0.0,0.0,0.9090909090909091,0.4824668141928586,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.0,1.0,7.0,1.0,1.0
82,483,1.0332275032997131,2.0664550065994263,0.5911649316549301,1.1823298633098602,0.432640016078949,2.163200080394745,0.37291599214077,1.8645799607038498,0.6244587302207947,18.181818181818183,0.8553532759348551,12.5,0.7359457038916074,23.076923076923077,0.5483136502179232,33.33333333333333,0.7450820761067527,13.043478260869565,0.6900499880313873,12.5,0.4085412248969078,11.11111111111111,0.6255913322622125,8.695652173913043,0.616937518119812,1.0,0.0,0.6172083218892416,1.0,0.0,0.0,0.6244999468326569,1.0,0.0,0.2000024989247322,1.0,0.0,0.0,0.4243775010108948,1.0,0.0,0.9961562752723694,1.0,0.0,0.0,0.52604832376043,0.9166666666666666,0.0,0.781102159193584,0.8571428571428571,0.0,0.0,0.6311814337968826,0.8571428571428571,0.0,0.5500227742724948,0.8888888888888888,0.0,0.0,0.8701749324798584,1.0,0.0,0.6333286948502064,1.0,0.0,0.0,0.5798978770249769,0.5526315789473685,0.0,0.6511006454626719,0.6,1.0,1.0,0.5471927306868813,0.5454545454545454,0.0,0.6237989664077759,1.0,0.0,0.0,0.4,1.0329988777637482,0.0,0.0,1.0,1.3082900047302246,0.0,0.0,1.0,1.4836223125457764,0.0,0.0,0.8,1.26340092420578,0.0,0.0,0.0,1.1177046298980713,1.0,2.4499547481536865,1.0,1.3667611479759216,0.0,0.0,1.0,1.0053028634616308,0.0,0.0,1.0,1.066729836165905,0.0,0.0,0.9285714285714286,1.0143149026802607,0.0,0.0,1.0,0.25,0.75,4.0,1.0,0.8,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.5,0.5,6.0,1.0,0.6666666666666666,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.5714285714285714,0.42857142857142855,7.0,1.0,0.6363636363636364
83,484,0.5854249745607376,1.1708499491214752,0.8126375079154968,1.6252750158309937,0.3057810038328171,1.5289050191640854,0.436053991317749,2.180269956588745,0.5563116470972697,11.11111111111111,0.5816716303428014,0.0,0.7756100197633108,12.5,0.46198000420223584,25.0,0.4807850196957588,11.11111111111111,0.6209137737751007,25.0,0.39527562633156776,20.0,0.46121136302297766,22.22222222222222,0.7372133533159891,1.0,0.0,0.5988750234246254,0.75,1.0,1.0,0.421182494610548,1.0,0.0,0.27811500430107117,1.0,0.0,0.0,0.5337549597024918,1.0,0.0,0.7064812108874321,1.0,0.0,0.0,0.5669922100173103,1.0,0.0,0.6207862421870232,0.875,0.0,0.0,0.5512083338366615,1.0,0.0,0.6557474955916405,0.875,0.0,0.0,0.5824680089950561,1.0,0.0,0.48063188418745995,1.0,0.0,0.0,0.4300635648625238,0.5714285714285714,0.0,0.5030610084533691,1.0,0.0,0.0,0.5271594971418381,0.6,0.0,0.44939600229263305,1.0,0.0,0.0,1.0,1.1794325411319733,0.0,0.0,1.0,0.49027249217033386,0.0,0.0,1.0,0.6823400259017944,0.0,0.0,1.0,0.8717116713523865,0.0,0.0,0.0,0.849530041217804,1.0,1.036924958229065,1.0,0.9643150046467781,0.0,0.0,0.8,0.5551994979381562,0.0,0.0,1.0,0.6676349863409996,0.0,0.0,0.7857142857142857,0.5781942733696529,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.42857142857142855,0.5714285714285714,7.0,1.0,0.7
84,485,0.468999981880188,1.671999990940094,0.6225000470876694,1.2450000941753387,0.558599978685379,2.792999893426895,0.44340000450611117,2.2170000225305557,0.7473333875338236,0.0,0.43793333570162457,14.285714285714285,0.7413333555062612,12.5,0.7390000386671587,12.5,0.8520000100135803,6.25,0.5857499912381172,0.0,0.8148749731481075,20.0,0.8258181471716274,8.695652173913043,0.5930000158647696,0.6666666666666666,1.0,1.1680001616477966,1.0,0.0,1.0,0.6860000342130661,1.0,0.0,0.507999986410141,1.0,0.0,0.0,0.827333410580953,1.0,0.0,0.884000027179718,0.8,1.0,1.0,0.5980908979069103,0.8181818181818182,0.0,0.7725000381469727,1.0,0.0,0.0,0.6811999976634979,1.0,0.0,0.6401111119323306,0.8888888888888888,1.0,1.0,0.6611999988555908,1.0,0.0,0.6308750174939632,1.0,0.0,0.0,0.6497142825807843,0.5714285714285714,0.0,0.5934000015258789,1.0,0.0,0.0,0.5540000051259995,0.6,0.0,0.5268000066280365,1.0,0.0,0.0,1.0,2.1119998693466187,0.0,0.0,1.0,1.3270001113414764,0.0,0.0,1.0,0.8710000216960907,0.0,0.0,0.75,1.0562500283122063,0.0,0.0,0.0,2.716999808947245,0.3333333333333333,1.3741666624943416,1.0,1.345749944448471,0.0,0.0,0.875,0.9498749747872353,0.0,0.0,0.8888888888888888,0.7668888966242472,0.0,0.0,0.9166666666666666,0.9549999882777532,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0
85,486,0.8263150751590729,1.6526301503181458,0.7354024052619934,1.4708048105239868,0.5516239881515503,2.7581199407577515,0.5604770004749298,2.802385002374649,0.7151916225751241,11.11111111111111,0.7156449854373932,0.0,0.7466950217882792,0.0,0.39883545718409796,0.0,0.8248724937438965,0.0,0.6506325416266918,0.0,0.5356156602501869,20.0,0.4327854419296438,19.230769230769234,0.9778424799442291,1.0,0.0,0.7501800457636515,1.0,0.0,0.0,0.9803699776530266,1.0,0.0,0.6988033006588618,0.6666666666666666,1.0,1.0,0.5392599999904633,1.0,0.0,1.0611112043261528,1.0,0.0,0.0,0.5655244125260247,1.0,0.0,0.6435475051403046,1.0,0.0,0.0,0.5577579975128174,1.0,0.0,0.544980023588453,1.0,0.0,0.0,0.5891792731625694,1.0,0.0,0.5153409674763679,0.8,2.0,2.0,0.4187558400962088,0.6111111111111112,0.0,0.5938733100063271,0.6666666666666666,2.0,2.0,0.5360834807157516,0.6,0.0,1.0118376731872558,1.0,0.0,0.0,1.0,1.220994770526886,0.0,0.0,1.0,0.9753076136112213,0.0,0.0,0.75,0.7747562378644943,0.0,0.0,0.6,0.6977170154452323,0.0,0.0,0.0,3.1977992057800293,1.0,0.883574903011322,1.0,1.2460649013519287,0.0,0.0,0.75,0.4519512380162875,0.0,0.0,0.8888888888888888,0.7642733951409658,0.0,0.0,0.9090909090909091,0.6047049923376604,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875
86,487,0.5520000010728836,1.1040000021457672,0.4385000616312027,0.8770001232624054,0.5114000141620636,2.557000070810318,0.40460000187158585,2.0230000093579292,0.46800003449122113,33.33333333333333,0.4549999957283338,12.5,0.6143333415190378,0.0,0.44345455819910223,0.0,0.59825000166893,20.0,0.5417500138282776,14.285714285714285,0.4571249969303608,25.0,0.4267272718928077,25.0,0.6435000002384186,1.0,0.0,0.7196666200955709,1.0,0.0,0.0,0.6735000610351562,1.0,0.0,0.37199996411800385,1.0,0.0,0.0,0.4376667042573293,1.0,0.0,0.405799999833107,0.8,1.0,1.0,0.4252666741609573,0.7333333333333333,0.0,0.4214285782405308,0.8571428571428571,0.0,0.0,0.5119999945163727,1.0,0.0,0.6125714182853699,1.0,0.0,0.0,0.4516666763358646,0.7777777777777778,1.0,0.5113749755546451,0.875,1.0,2.0,0.3601052674808,0.5263157894736842,0.0,0.39824999030679464,0.75,0.0,0.0,0.43070000112056733,0.6,0.0,0.5190000355243682,1.0,0.0,0.0,0.5,0.7533750254660845,0.0,0.0,1.0,0.9359999895095825,0.0,0.0,1.0,0.8360000550746918,0.0,0.0,0.5714285714285714,0.7408571945769447,0.0,0.0,0.0,0.893000066280365,0.3333333333333333,0.3879999915758769,1.0,1.170749992132187,0.0,0.0,1.0,0.8289999621255058,0.0,0.0,0.9,0.6431000053882598,0.0,0.0,0.9166666666666666,0.801583357155323,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.75,0.75,4.0,4.0,4.0,0.18181818181818182,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.0,1.0,7.0,1.0,1.0
88,489,1.1084997653961182,2.2169995307922363,1.1279997825622559,2.2559995651245117,0.6521998882293701,3.2609994411468506,0.8767998099327088,4.383999049663544,0.6183332105477651,20.0,0.6853331724802653,16.666666666666664,0.5876666108767191,0.0,0.5838181295178153,0.0,0.8569998294115067,11.11111111111111,0.5602499693632126,0.0,0.4928749352693558,20.0,0.4973635863174092,19.230769230769234,0.6874998509883881,1.0,0.0,1.1776662071545918,1.0,0.0,0.0,1.0919997096061707,1.0,0.0,0.8944997489452362,1.0,0.0,0.0,0.9509998361269633,1.0,0.0,0.8089998841285706,0.8,1.0,1.0,0.7343635139140215,0.9090909090909091,0.0,0.7906427245054927,0.7857142857142857,0.0,0.0,0.6517999589443206,1.0,0.0,0.6665713659354618,1.0,0.0,0.0,0.8949997246265411,1.0,0.0,0.6351249366998672,1.0,0.0,0.0,0.7422855751855033,0.5714285714285714,0.0,0.7033999145030976,1.0,0.0,0.0,0.5908999145030975,0.6,0.0,0.6019999265670777,1.0,0.0,0.0,1.0,2.2489999532699585,0.0,0.0,1.0,1.4879997968673706,0.0,0.0,1.0,1.5409998297691345,0.0,0.0,1.0,1.1996663411458333,0.0,0.0,0.0,1.5949997901916504,1.0,2.1500000953674316,1.0,1.1489998251199722,0.0,0.0,1.0,1.1779997944831848,0.0,0.0,0.8,0.9859997749328613,0.0,0.0,1.0,0.8829998135566711,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.5,0.25,2.25,4.0,2.0,0.36363636363636365,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.2857142857142857,0.7142857142857143,7.0,1.0,0.7777777777777778
